Cluster Number, Weight Method, Reference Weight (factor 2), File Weight, Function Weight, Distance Function, Closest Centroids Init, SVD factors, lsi method, Precision, Recall, Fmeasure, AdjustedPrecision, AverageClusterPrecision, AverageClusterRecall, AverageClusterAdjustedPrecision, MojoFM, SilhuetteIndex, NonExtremityClusterDistributionL5U100, IntraSimilarityReg1.0, IntraSimilarityReg2.0, IntraSimilarityReg3.0, IntraSimilarityReg4.0, IntraSimilarityReg5.0, IntraInterDistanceIntra1.0Inter1.0, AverageClusterIntraInterDistanceIntra1.0Inter1.0, Time Taken(ms), 
131, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.57572085, 0.106423005, 0.17963935, 0.64154273, 0.4138891, 0.14825574, 0.5270829, 54.190754, -0.013258381, 0.67921895, 0.46747303, 0.2709596, 0.16103636, 0.09841989, 0.06200499, -0.47003677, -0.48560968, 21728, 
132, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.578022, 0.106019884, 0.17917566, 0.6443582, 0.41031528, 0.14819176, 0.52279913, 54.190754, -0.012983163, 0.6750349, 0.46466014, 0.26968107, 0.16043591, 0.09811676, 0.06183272, -0.47163743, -0.49060598, 21706, 
133, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.57654566, 0.10525844, 0.17801681, 0.6430438, 0.40937844, 0.14673196, 0.5211623, 54.190754, -0.013339909, 0.67921895, 0.45711374, 0.26550344, 0.15811077, 0.09681076, 0.06108846, -0.4720008, -0.4986965, 22227, 
134, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.576242, 0.10494491, 0.1775538, 0.64251024, 0.4110083, 0.1466822, 0.5179779, 54.04624, -0.013413737, 0.67782426, 0.45821247, 0.26619768, 0.15849704, 0.096996024, 0.061154764, -0.4724659, -0.4983725, 22229, 
135, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.57846534, 0.104676165, 0.17727375, 0.6441038, 0.41073275, 0.14647321, 0.5166652, 54.04624, -0.013226612, 0.6736402, 0.45960933, 0.26725715, 0.1592134, 0.097445086, 0.061418124, -0.47431934, -0.49865907, 22326, 
136, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.5797577, 0.10288453, 0.17475654, 0.64454275, 0.41018876, 0.14622279, 0.51561505, 54.190754, -0.013774266, 0.6834031, 0.46005535, 0.2673231, 0.15915117, 0.097354576, 0.06133418, -0.47864923, -0.49712503, 22509, 
137, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.5795742, 0.102436624, 0.17410171, 0.64429265, 0.4092802, 0.14611715, 0.51758015, 54.04624, -0.013419106, 0.67085075, 0.46095213, 0.26783356, 0.15940897, 0.09746303, 0.06136137, -0.48044354, -0.49651524, 22675, 
138, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.58104676, 0.102436624, 0.174168, 0.6443373, 0.4087644, 0.1465244, 0.51797724, 54.190754, -0.0137194665, 0.6610879, 0.46452928, 0.27275905, 0.16517073, 0.103748955, 0.067978926, -0.4806935, -0.49921903, 22856, 
139, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.5812357, 0.10239183, 0.17411174, 0.644405, 0.40582362, 0.14639947, 0.51425076, 54.190754, -0.0137194665, 0.6610879, 0.4615232, 0.27116448, 0.16428456, 0.10322332, 0.06764119, -0.48088542, -0.5032158, 22784, 
140, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.58019954, 0.1015856, 0.1728988, 0.64358634, 0.4053398, 0.1462445, 0.5128225, 54.04624, -0.013746756, 0.64993024, 0.46280348, 0.27211693, 0.16491441, 0.10360145, 0.06784308, -0.4818753, -0.50324315, 23228, 
141, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.57869065, 0.100958526, 0.17192326, 0.6423055, 0.40955725, 0.14612395, 0.5162777, 53.901733, -0.013852948, 0.64853555, 0.46340173, 0.27234694, 0.16496724, 0.10356941, 0.06777156, -0.48233515, -0.5019814, 23288, 
142, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.57883924, 0.100958526, 0.17192982, 0.6422992, 0.40667304, 0.14612395, 0.5079471, 53.901733, -0.013939659, 0.64853555, 0.4570668, 0.26911098, 0.16325222, 0.102614865, 0.067206815, -0.48242402, -0.5110854, 23445, 
143, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.57878476, 0.100689776, 0.17153758, 0.6424081, 0.41047254, 0.1460813, 0.51110053, 53.757225, -0.014114054, 0.64714086, 0.45787266, 0.26949945, 0.16338953, 0.10261361, 0.06713617, -0.48266536, -0.5102745, 23505, 
144, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.57958657, 0.10046583, 0.17124751, 0.64323336, 0.41316304, 0.14592929, 0.5148092, 53.61272, -0.014263019, 0.6443515, 0.46241724, 0.27522305, 0.16933389, 0.10832283, 0.07240925, -0.48278013, -0.5148655, 27345, 
145, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.57973635, 0.10046583, 0.17125405, 0.6433996, 0.41031364, 0.14592929, 0.5112588, 53.61272, -0.014263019, 0.6443515, 0.45601496, 0.27182785, 0.16746853, 0.10725078, 0.07175846, -0.4828542, -0.52326083, 27594, 
146, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.581359, 0.10001791, 0.17067298, 0.6450697, 0.40668955, 0.14583488, 0.5106384, 53.3237, -0.014619391, 0.64016736, 0.45619723, 0.27157497, 0.16711254, 0.1069096, 0.071465164, -0.48385873, -0.5211591, 27554, 
147, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.58194155, 0.09988354, 0.17050232, 0.64507115, 0.40346947, 0.14444466, 0.50631815, 53.17919, -0.014118114, 0.62343097, 0.4542338, 0.27091467, 0.16690648, 0.10683345, 0.07140769, -0.48496065, -0.5262734, 27928, 
148, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.5817182, 0.09948043, 0.16990514, 0.64507926, 0.40056017, 0.14438069, 0.5027614, 53.03468, -0.014293835, 0.6220363, 0.45120972, 0.2691309, 0.16581507, 0.106136754, 0.07094152, -0.48595443, -0.5293069, 28106, 
149, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.5848997, 0.083624475, 0.14632808, 0.6592196, 0.40128863, 0.1380327, 0.50266594, 52.745663, -0.014701165, 0.6220363, 0.45461816, 0.2732495, 0.17001224, 0.1100969, 0.074523404, -0.49871993, -0.5318855, 31975, 
150, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.57798165, 0.08183284, 0.14336722, 0.65318894, 0.4039467, 0.13607493, 0.50463504, 52.456646, -0.015034327, 0.61924684, 0.45744452, 0.27652758, 0.17329113, 0.11316348, 0.077290006, -0.5005477, -0.5338874, 32172, 
151, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.5810854, 0.082012005, 0.1437375, 0.65524083, 0.4111738, 0.13618752, 0.5045112, 52.745663, -0.014661316, 0.60948396, 0.4558392, 0.2763184, 0.17353454, 0.11347859, 0.077544965, -0.50179714, -0.53922635, 32108, 
152, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.5813802, 0.079996414, 0.14064099, 0.654838, 0.41644278, 0.13208243, 0.50923055, 52.745663, -0.015282388, 0.60390514, 0.4576215, 0.2779418, 0.17485122, 0.114478074, 0.07826928, -0.5050444, -0.5397849, 32690, 
153, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.5819485, 0.079996414, 0.1406576, 0.6551523, 0.4169889, 0.13208243, 0.5080809, 52.745663, -0.015282388, 0.60390514, 0.4552665, 0.2769013, 0.17442036, 0.1143115, 0.07820419, -0.5053215, -0.54374677, 32371, 
154, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.6030354, 0.080086, 0.14139418, 0.67046505, 0.41873634, 0.13147685, 0.5098854, 53.61272, -0.01523978, 0.6066946, 0.45821252, 0.27998662, 0.17713368, 0.11651267, 0.079910055, -0.5089311, -0.5463128, 33019, 
155, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.60276747, 0.079996414, 0.14124718, 0.6702426, 0.41603482, 0.13145962, 0.5065958, 53.46821, -0.015303936, 0.6066946, 0.4556751, 0.27860907, 0.17632067, 0.115986705, 0.079539575, -0.5091672, -0.5498368, 32402, 
156, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.6021031, 0.079503715, 0.14046054, 0.6691979, 0.41539785, 0.13138142, 0.50497943, 53.3237, -0.0147279035, 0.60390514, 0.45669472, 0.27919167, 0.17659098, 0.11606136, 0.07950318, -0.51103675, -0.5493871, 33404, 
157, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.60047686, 0.07896623, 0.13957722, 0.6678459, 0.4191214, 0.13010822, 0.50813246, 53.17919, -0.014813183, 0.60111576, 0.4578859, 0.28005692, 0.17717302, 0.1164254, 0.07971062, -0.5120941, -0.5491358, 33743, 
158, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.5982847, 0.0781152, 0.13818787, 0.6661391, 0.41641942, 0.13003358, 0.5048657, 53.03468, -0.014732181, 0.5997211, 0.4550617, 0.27837163, 0.17612898, 0.11574942, 0.07925107, -0.51416886, -0.5518099, 37594, 
159, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.5960879, 0.07780167, 0.13763867, 0.66442305, 0.40771577, 0.12995611, 0.49411842, 52.89017, -0.013821977, 0.59274757, 0.44936103, 0.27538785, 0.17451757, 0.11483761, 0.07870159, -0.5148255, -0.55935186, 37677, 
160, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.5958104, 0.07771208, 0.13749108, 0.66419256, 0.40516752, 0.1299419, 0.49103016, 52.745663, -0.013896507, 0.59274757, 0.44716588, 0.2743766, 0.17404461, 0.114598855, 0.07855868, -0.5150158, -0.56300735, 37425, 
161, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.594697, 0.07735376, 0.13690051, 0.6632675, 0.40886214, 0.12915596, 0.49419147, 52.60116, -0.013935486, 0.5843794, 0.45071387, 0.2787037, 0.17852597, 0.11892893, 0.08260173, -0.51567113, -0.5659173, 38456, 
162, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.59758204, 0.07748813, 0.13718727, 0.6653986, 0.41092384, 0.13029276, 0.4912349, 52.89017, -0.013863536, 0.57461643, 0.44936186, 0.27864754, 0.17888857, 0.119349666, 0.08295207, -0.516615, -0.57087994, 38879, 
163, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.59750175, 0.0771298, 0.13662331, 0.66562414, 0.40822306, 0.1302359, 0.48809534, 52.745663, -0.013795298, 0.57322174, 0.44665718, 0.27699295, 0.17783445, 0.11864789, 0.08246318, -0.5179927, -0.5733541, 38357, 
164, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.5963143, 0.07681627, 0.1361003, 0.6643933, 0.40748307, 0.12733653, 0.48665884, 52.745663, -0.013812223, 0.57322174, 0.44980556, 0.2808723, 0.18197195, 0.12278929, 0.08647846, -0.5184549, -0.57541436, 39189, 
165, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.59277445, 0.0756965, 0.13424951, 0.66145045, 0.40501347, 0.12712127, 0.4837094, 52.60116, -0.013866217, 0.5676429, 0.44761583, 0.27976468, 0.18136488, 0.122413516, 0.08621166, -0.5204494, -0.57863647, 38794, 
166, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.5944327, 0.07556213, 0.13408044, 0.66267157, 0.39887312, 0.12709995, 0.4775138, 52.456646, -0.014051682, 0.55648535, 0.44512793, 0.2782984, 0.18044496, 0.121797055, 0.085771814, -0.5211238, -0.5812806, 39272, 
167, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.59276336, 0.07484547, 0.13290912, 0.6612848, 0.39523262, 0.124388106, 0.47476327, 52.023125, -0.0138028385, 0.553696, 0.44650373, 0.27934164, 0.18117233, 0.122269444, 0.08605474, -0.5235731, -0.58122605, 39645, 
168, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.59358287, 0.07457673, 0.13250567, 0.6629692, 0.39272308, 0.12417912, 0.47392002, 51.878613, -0.0139855435, 0.5523012, 0.44388944, 0.2777357, 0.18014906, 0.12158888, 0.08558019, -0.5246589, -0.5834851, 39222, 
169, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.59805334, 0.07430798, 0.13219123, 0.66821504, 0.39527646, 0.12414918, 0.4789162, 52.023125, -0.014863709, 0.5606695, 0.4448705, 0.27830586, 0.18044701, 0.12171195, 0.08559496, -0.52699643, -0.5826349, 39649, 
170, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.5950653, 0.07345696, 0.13077107, 0.6659272, 0.39220667, 0.11920151, 0.47559115, 51.7341, -0.014923834, 0.55927473, 0.44248343, 0.2769433, 0.17963165, 0.121192195, 0.085238196, -0.5282334, -0.5852629, 40567, 
171, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.59643376, 0.073412165, 0.13073303, 0.66658014, 0.390108, 0.11875942, 0.4771374, 51.589596, -0.014684773, 0.55090654, 0.44288886, 0.27685642, 0.17936683, 0.120886795, 0.08494722, -0.52936274, -0.58345556, 39660, 
172, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.57977605, 0.0742184, 0.13159148, 0.65338063, 0.387513, 0.118674584, 0.47391167, 51.30058, -0.014380343, 0.56345886, 0.43724543, 0.27365562, 0.17751652, 0.11978552, 0.08426426, -0.52651876, -0.5895362, 40748, 
173, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.58058864, 0.0742184, 0.13161239, 0.6538292, 0.38565838, 0.118674584, 0.47047865, 51.30058, -0.014500956, 0.56345886, 0.43496996, 0.2723451, 0.17670956, 0.11925048, 0.083883144, -0.52694625, -0.592149, 41484, 
174, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.58283293, 0.073904864, 0.13117622, 0.65172285, 0.38963792, 0.116863646, 0.47584447, 51.156067, -0.014794947, 0.5606695, 0.4366929, 0.27371874, 0.17768517, 0.119897775, 0.08428949, -0.5301811, -0.59266555, 40775, 
175, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.58365756, 0.073904864, 0.13119707, 0.652645, 0.39217332, 0.116863646, 0.4778872, 51.156067, -0.014692039, 0.5606695, 0.43767247, 0.2742396, 0.17790824, 0.119942605, 0.08423556, -0.53065026, -0.5918954, 41801, 
176, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.5853139, 0.073904864, 0.13123882, 0.65392953, 0.3916496, 0.116863646, 0.47980577, 51.156067, -0.014772648, 0.5523012, 0.43869755, 0.27484006, 0.17821854, 0.12006691, 0.0842471, -0.5315884, -0.5911727, 41670, 
177, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.58564323, 0.073815286, 0.13110581, 0.6535752, 0.3832222, 0.116201855, 0.47522426, 50.86705, -0.014238382, 0.5523012, 0.4365439, 0.2736149, 0.17745982, 0.1195559, 0.08387709, -0.53234696, -0.5938752, 41755, 
178, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.5826772, 0.072919466, 0.12961783, 0.65109545, 0.38668725, 0.11602966, 0.47817242, 50.722538, -0.014717121, 0.54951185, 0.43733117, 0.27399388, 0.17762926, 0.11961653, 0.08387998, -0.5342084, -0.5926557, 42159, 
179, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 18046, initial table, 0.58477014, 0.072919466, 0.12966944, 0.65343416, 0.38628277, 0.11602966, 0.47725686, 50.722538, -0.014545701, 0.53974897, 0.4390809, 0.27551702, 0.17881516, 0.12047859, 0.08447437, -0.5352529, -0.5932565, 42725, 
10, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.34039584, 0.5792798, 0.428813, 0.5006647, 0.42607895, 0.52981, 0.51406145, 49.56647, -0.002110189, 0.43793583, 0.46239036, 0.21738203, 0.1039906, 0.05064232, 0.025107449, -0.14156531, -0.19190775, 27, 
11, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.36744362, 0.56629044, 0.44569397, 0.52165884, 0.44923934, 0.49834326, 0.5377188, 52.023125, -0.002541533, 0.46304044, 0.4667182, 0.22121502, 0.10652605, 0.052123927, 0.025911862, -0.15249652, -0.20082413, 46, 
12, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.38208547, 0.56458837, 0.45574516, 0.5425804, 0.449749, 0.4768059, 0.5361417, 52.456646, -0.0024769364, 0.47140864, 0.46935603, 0.22336261, 0.10780403, 0.052773178, 0.026200488, -0.15800941, -0.20767657, 48, 
13, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.43963698, 0.55979574, 0.4924932, 0.59672296, 0.44510177, 0.45266774, 0.5428823, 54.768787, -0.002597541, 0.6527197, 0.46701798, 0.22104825, 0.106089845, 0.05164482, 0.025503078, -0.17502773, -0.20192878, 42, 
14, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.47204512, 0.54720956, 0.50685585, 0.60220325, 0.44167638, 0.4157854, 0.54478234, 55.346825, -0.0030273697, 0.68619245, 0.46754462, 0.22138616, 0.10620898, 0.051638305, 0.025446748, -0.18770193, -0.20276287, 51, 
15, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.4820103, 0.5322494, 0.5058856, 0.603204, 0.40736315, 0.36184642, 0.5267653, 55.0578, -0.0027161376, 0.8270572, 0.46169186, 0.21606182, 0.10255524, 0.049395654, 0.024147544, -0.19365427, -0.18952978, 32, 
16, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.48302636, 0.50156766, 0.49212244, 0.60900855, 0.41384342, 0.3430207, 0.53131145, 54.479767, -0.0046215295, 0.8256625, 0.47718507, 0.23365548, 0.11773594, 0.061172854, 0.032799073, -0.18570884, -0.21547188, 42, 
17, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.48282993, 0.501926, 0.49219283, 0.6061595, 0.45055375, 0.35399, 0.5608623, 54.768787, -0.0047861794, 0.82147837, 0.47841173, 0.23434661, 0.117865324, 0.061000418, 0.032524932, -0.18563871, -0.22007634, 45, 
18, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5005852, 0.498074, 0.49932644, 0.61748874, 0.43892294, 0.36102727, 0.55287117, 55.0578, -0.0046624956, 0.8256625, 0.47697306, 0.23264122, 0.11638357, 0.05986974, 0.03172022, -0.19264716, -0.21748665, 52, 
19, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.48938423, 0.47594732, 0.48257226, 0.61529064, 0.42647046, 0.34776503, 0.53469795, 53.901733, -0.0038855518, 0.8312413, 0.48544604, 0.24263099, 0.12541601, 0.0672824, 0.03753379, -0.19065364, -0.23056194, 50, 
20, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.49347308, 0.4639434, 0.47825283, 0.60532, 0.4120818, 0.32975155, 0.5299051, 53.901733, -0.004870151, 0.8284519, 0.4870603, 0.24371, 0.12581867, 0.06726524, 0.037327282, -0.19371307, -0.23412867, 69, 
21, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5139454, 0.4638538, 0.48761654, 0.6239655, 0.41310814, 0.33504015, 0.5298237, 55.346825, -0.004803529, 0.8340307, 0.48685378, 0.2433169, 0.12535584, 0.06681796, 0.036937993, -0.20066494, -0.23419388, 54, 
22, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.51625127, 0.4638538, 0.48865193, 0.6249566, 0.41103393, 0.33504015, 0.54456794, 55.635834, -0.004949299, 0.82984656, 0.50101024, 0.2608725, 0.1421277, 0.081407815, 0.049090993, -0.20151626, -0.25804487, 56, 
23, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.50551444, 0.4619278, 0.48273924, 0.6214183, 0.41978, 0.34115753, 0.55614567, 55.202312, -0.004511856, 0.8242678, 0.49885502, 0.25853378, 0.14016098, 0.0798874, 0.047951594, -0.20016892, -0.25449824, 52, 
24, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.51062065, 0.46837768, 0.48858783, 0.62463593, 0.40462336, 0.34172904, 0.5376701, 55.202312, -0.004199645, 0.8256625, 0.49090192, 0.24867375, 0.13083383, 0.07193176, 0.041513596, -0.2040895, -0.24214506, 55, 
25, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5384094, 0.4624205, 0.4975302, 0.6395888, 0.39510125, 0.32211778, 0.5286395, 55.346825, -0.004903436, 0.8256625, 0.49227208, 0.24970642, 0.1313189, 0.07202471, 0.041392695, -0.21330409, -0.24506003, 60, 
26, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.54276544, 0.42407954, 0.4761378, 0.63098913, 0.39160475, 0.29388624, 0.5181708, 54.479767, -0.0045946944, 0.83821476, 0.4938405, 0.25097078, 0.13200691, 0.072276056, 0.041388273, -0.22724348, -0.2489089, 62, 
27, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5575049, 0.4227358, 0.48085594, 0.64091045, 0.43623143, 0.3117466, 0.567871, 55.202312, -0.0045625726, 0.8340307, 0.4955856, 0.25209445, 0.13238634, 0.072207175, 0.04112425, -0.23341697, -0.2537368, 70, 
28, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5463086, 0.42457226, 0.4778083, 0.6371118, 0.42332777, 0.31236136, 0.5582303, 55.49133, -0.004329122, 0.8340307, 0.49250704, 0.24892399, 0.12989987, 0.07044059, 0.03992031, -0.22939242, -0.24773516, 73, 
29, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5566737, 0.41377765, 0.47470516, 0.63624954, 0.41697446, 0.33490732, 0.55028564, 55.49133, -0.0041094883, 0.8340307, 0.4916184, 0.2478405, 0.12892972, 0.06967265, 0.0393471, -0.23571, -0.24587105, 76, 
30, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5616624, 0.40920898, 0.473466, 0.6443217, 0.42572117, 0.3132693, 0.5665349, 55.78035, -0.004124163, 0.8354254, 0.4912881, 0.24733898, 0.12839083, 0.06917385, 0.038921222, -0.2396024, -0.24584022, 121, 
31, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.55878204, 0.39044163, 0.45968467, 0.651677, 0.43354756, 0.31737486, 0.5717114, 55.78035, -0.0039342996, 0.9707113, 0.49910375, 0.25569853, 0.13520889, 0.07419877, 0.042448863, -0.24134472, -0.26023322, 136, 
32, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5358688, 0.36603063, 0.43495846, 0.6443782, 0.42687345, 0.2816479, 0.560451, 54.913296, -0.0042764046, 0.9707113, 0.5011982, 0.2574626, 0.13626245, 0.0746978, 0.042610925, -0.24341601, -0.26499903, 151, 
33, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5358127, 0.36589625, 0.4348451, 0.6443286, 0.41090757, 0.27934903, 0.5414474, 54.768787, -0.0042764046, 0.9707113, 0.48826692, 0.25202698, 0.13399743, 0.07374179, 0.042180955, -0.24347109, -0.2914249, 157, 
34, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.55880386, 0.3741378, 0.44819444, 0.64103454, 0.3971157, 0.25960356, 0.5360771, 55.635834, -0.004363089, 0.9707113, 0.48761374, 0.25104216, 0.13308977, 0.073013835, 0.04162917, -0.24524173, -0.28826043, 89, 
35, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.54785895, 0.3701962, 0.44183683, 0.6507522, 0.42420223, 0.29643714, 0.5532547, 57.22543, -0.0046153897, 0.9651325, 0.49486968, 0.2576547, 0.13766615, 0.07581526, 0.04321442, -0.24317473, -0.30285692, 158, 
36, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.56868476, 0.36603063, 0.44538912, 0.66074324, 0.40612397, 0.28038839, 0.54392725, 56.647396, -0.00399197, 0.9651325, 0.49189794, 0.25444868, 0.1351549, 0.074059695, 0.0420478, -0.25233075, -0.29499292, 132, 
37, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5785468, 0.36092448, 0.44453028, 0.66166055, 0.39850053, 0.2906271, 0.5435093, 56.647396, -0.0034386055, 0.9651325, 0.48928055, 0.25161308, 0.13292943, 0.07250025, 0.041008104, -0.25890353, -0.28806937, 95, 
38, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.56864834, 0.35859537, 0.43982968, 0.6583282, 0.40134168, 0.28872854, 0.5434138, 56.50289, -0.004411444, 0.9651325, 0.4918053, 0.2537779, 0.13435136, 0.073308684, 0.041412115, -0.2555515, -0.2922059, 114, 
39, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5735773, 0.35528085, 0.43877748, 0.6610249, 0.40040177, 0.29419225, 0.5381786, 56.069363, -0.0042173886, 0.95815897, 0.49287885, 0.2545239, 0.13469116, 0.07334831, 0.0412758, -0.26020303, -0.29295942, 122, 
40, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.57229877, 0.35348922, 0.43703622, 0.6556406, 0.3978434, 0.2929119, 0.53921914, 56.069363, -0.0046275626, 0.9511855, 0.49952134, 0.26252538, 0.14215025, 0.07962695, 0.04629056, -0.25960964, -0.30271184, 136, 
41, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5734204, 0.34999552, 0.4346786, 0.6577469, 0.3725297, 0.29200834, 0.51076925, 55.635834, -0.0049236384, 0.9483961, 0.48611608, 0.25505885, 0.1379914, 0.077286646, 0.044947904, -0.26206493, -0.3165399, 139, 
42, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5719935, 0.34981635, 0.43413004, 0.6572857, 0.38092035, 0.2915086, 0.5117069, 55.346825, -0.0051777964, 0.9330544, 0.4929913, 0.26346877, 0.1461401, 0.08449158, 0.05103431, -0.26162222, -0.32594976, 142, 
43, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5734533, 0.34251544, 0.42887187, 0.6508291, 0.3683237, 0.2747067, 0.49988046, 55.49133, -0.005495624, 0.93584377, 0.4872059, 0.25622684, 0.1394041, 0.078833476, 0.046497203, -0.26475418, -0.31384146, 129, 
44, WeightMethod, 0.0, 0, 0, CosineDistance, 1, 186, 95% concept, 0.5740425, 0.33163127, 0.4203952, 0.6536962, 0.3704297, 0.27094218, 0.49935296, 55.346825, -0.0064925174, 0.93584377, 0.49736977, 0.26894194, 0.15180017, 0.08979176, 0.055713914, -0.26349726, -0.32785743, 137, 
