Cluster Number, Weight Method, Reference Weight (factor 2), File Weight, Function Weight, Distance Function, Topics Number, Closest Centroids Init, Precision, Recall, Fmeasure, AdjustedPrecision, AverageClusterPrecision, AverageClusterRecall, AverageClusterAdjustedPrecision, MojoFM, SilhuetteIndex, NonExtremityClusterDistributionL5U100, IntraSimilarityReg1.0, IntraSimilarityReg2.0, IntraSimilarityReg3.0, IntraSimilarityReg4.0, IntraSimilarityReg5.0, IntraInterDistanceIntra1.0Inter1.0, AverageClusterIntraInterDistanceIntra1.0Inter1.0, Time Taken(ms), 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.5, 2, 2, CosineDistance, 115, 1, 0.5236213, 0.40953922, 0.45960683, 0.7504549, 0.3826311, 0.43196768, 0.58167017, 51.336895, -0.023420537, 0.9086294, 0.49198282, 0.26142243, 0.14037536, 0.076180324, 0.041784696, -0.19110066, -0.20164987, 2177, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.5, 2, 2, CosineDistance, 115, 2, 0.5, 0.37685853, 0.4297826, 0.76098895, 0.40439457, 0.4242913, 0.6228433, 52.406418, -0.022730026, 0.9035533, 0.4998064, 0.2701403, 0.14778747, 0.08187541, 0.045951035, -0.19089156, -0.21860658, 3023, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.5, 2, 2, CosineDistance, 120, 1, 0.52016824, 0.4005594, 0.45259482, 0.7465992, 0.35200074, 0.41114986, 0.53713644, 50.0, -0.02081517, 0.9137056, 0.476728, 0.2537601, 0.13629483, 0.07390478, 0.040479556, -0.19277845, -0.22725299, 2263, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.5, 2, 2, CosineDistance, 120, 2, 0.5129412, 0.41719416, 0.46013963, 0.7320696, 0.42986336, 0.47413385, 0.64933556, 53.743317, -0.013154127, 0.9137056, 0.5284668, 0.29469067, 0.16808672, 0.09821517, 0.05886082, -0.19170754, -0.21351072, 2270, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.5, 2, 2, CosineDistance, 125, 1, 0.5008369, 0.3964375, 0.4425637, 0.7362837, 0.37978953, 0.4087555, 0.5891034, 49.73262, -0.019090055, 0.9111675, 0.47991505, 0.25750875, 0.13950479, 0.07628591, 0.0420947, -0.19265285, -0.2312522, 2363, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.5, 2, 2, CosineDistance, 125, 2, 0.43872654, 0.29618725, 0.35363385, 0.7019579, 0.44944748, 0.43420887, 0.63737863, 52.941177, -0.01292783, 0.9010152, 0.5215283, 0.28501803, 0.15804346, 0.08896083, 0.05085076, -0.18488859, -0.20265156, 2386, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.5, 2, 2, CosineDistance, 130, 1, 0.53148186, 0.41130576, 0.46373445, 0.747406, 0.4305964, 0.47393438, 0.63577497, 54.812836, -0.021853643, 0.92639595, 0.49923015, 0.26917598, 0.14659268, 0.080605924, 0.04473136, -0.19544077, -0.21591477, 2931, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.5, 2, 2, CosineDistance, 130, 2, 0.53475744, 0.43485942, 0.47966227, 0.7783804, 0.3987865, 0.41869494, 0.58737373, 54.010696, -0.010430728, 0.9060914, 0.5196909, 0.28244916, 0.15547387, 0.08672672, 0.049046442, -0.19706689, -0.20085344, 2941, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.5, 2, 2, CosineDistance, 135, 1, 0.52396834, 0.37008685, 0.4337848, 0.73478144, 0.43632063, 0.43523622, 0.6244374, 54.54545, -0.015246718, 0.9213198, 0.4983257, 0.2680857, 0.14561181, 0.079829425, 0.04416241, -0.2049516, -0.21509974, 3048, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.5, 2, 2, CosineDistance, 135, 2, 0.60658085, 0.43692034, 0.5079583, 0.77804714, 0.41638988, 0.44430104, 0.62011075, 56.149734, -0.025619319, 0.93147206, 0.52072185, 0.28363088, 0.15644449, 0.0874067, 0.0494738, -0.20975049, -0.19807318, 3093, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.5, 2, 2, CosineDistance, 140, 1, 0.52558243, 0.3553658, 0.42402953, 0.7331687, 0.3395532, 0.41935244, 0.5712065, 51.336895, -0.019657185, 0.9213198, 0.49372223, 0.2633003, 0.14191863, 0.077327274, 0.042598747, -0.20471485, -0.20027843, 3146, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.5, 2, 2, CosineDistance, 140, 2, 0.542417, 0.3990873, 0.45984226, 0.7480545, 0.4028177, 0.42816365, 0.63739985, 51.87166, -0.012835584, 0.8781726, 0.5360784, 0.29096976, 0.15986793, 0.08888873, 0.049999114, -0.20244305, -0.17361803, 3175, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.5, 2, 2, CosineDistance, 145, 1, 0.5500991, 0.36773148, 0.44079757, 0.75927144, 0.40464947, 0.41585824, 0.61807835, 53.743317, -0.02362454, 0.9162437, 0.49869102, 0.26898894, 0.1467832, 0.08101278, 0.045209173, -0.20096722, -0.20692836, 3271, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.5, 2, 2, CosineDistance, 145, 2, 0.5749948, 0.40688944, 0.47655174, 0.7701227, 0.43224466, 0.43792933, 0.6792671, 54.278076, -0.023692092, 0.88832486, 0.55472666, 0.31406236, 0.18164414, 0.10741466, 0.06498721, -0.20845069, -0.19990592, 3264, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.5, 2, 2, CosineDistance, 150, 1, 0.481983, 0.30914176, 0.37668163, 0.71671337, 0.36489487, 0.43270642, 0.5674712, 51.60428, -0.011852316, 0.92639595, 0.48163846, 0.2598122, 0.14178734, 0.07827916, 0.04371558, -0.2069594, -0.22662011, 3377, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.5, 2, 2, CosineDistance, 150, 2, 0.5453991, 0.39525983, 0.4583476, 0.7652566, 0.42814794, 0.4314944, 0.6540424, 53.743317, -0.021037778, 0.88324875, 0.55093324, 0.3098014, 0.17797738, 0.10455415, 0.06285818, -0.19923691, -0.193923, 3366, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.5, 2, 2, CosineDistance, 155, 1, 0.45978552, 0.30295894, 0.3652498, 0.7068279, 0.38439843, 0.3611731, 0.5863275, 52.406418, -0.020169536, 0.9010152, 0.5069815, 0.2799483, 0.15772845, 0.09082834, 0.05355659, -0.18756533, -0.21704431, 3471, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.5, 2, 2, CosineDistance, 155, 2, 0.58107823, 0.40777272, 0.47923875, 0.8032536, 0.46072316, 0.456185, 0.6837712, 54.54545, -0.018826935, 0.9086294, 0.55048144, 0.30819193, 0.17561592, 0.10190535, 0.060232393, -0.21072745, -0.19306827, 3478, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.5, 2, 2, CosineDistance, 160, 1, 0.4787825, 0.31723833, 0.38161853, 0.7155895, 0.3857017, 0.38787487, 0.6109239, 51.60428, -0.013789361, 0.88578683, 0.5234132, 0.28611404, 0.15805788, 0.08823656, 0.04977442, -0.19962195, -0.19963132, 3032, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.5, 2, 2, CosineDistance, 160, 2, 0.5514083, 0.35448256, 0.43154123, 0.7635199, 0.44516277, 0.47409567, 0.6718427, 54.812836, -0.0195146, 0.9060914, 0.55757403, 0.31915933, 0.18793201, 0.11397032, 0.0711911, -0.21202154, -0.20416692, 3578, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.5, 2, 2, CosineDistance, 165, 1, 0.4839125, 0.27675548, 0.35212588, 0.714501, 0.38254142, 0.38560945, 0.6250567, 51.87166, -0.01804246, 0.9213198, 0.53966784, 0.29509303, 0.16346808, 0.09171321, 0.05209443, -0.19570194, -0.16958919, 3074, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.5, 2, 2, CosineDistance, 165, 2, 0.53613216, 0.34403062, 0.41911763, 0.7774362, 0.4524223, 0.4536171, 0.67196405, 54.812836, -0.025691202, 0.9111675, 0.55921596, 0.32029745, 0.18817827, 0.113519184, 0.07034111, -0.19129984, -0.20479372, 3683, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.5, 2, 2, CosineDistance, 170, 1, 0.49231178, 0.27336964, 0.3515381, 0.7013885, 0.40523726, 0.4185451, 0.6270781, 53.743317, -0.014406545, 0.9187817, 0.54685825, 0.30267963, 0.16942006, 0.09582703, 0.05473361, -0.19577053, -0.17854789, 3194, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.5, 2, 2, CosineDistance, 170, 2, 0.50765306, 0.32224348, 0.3942368, 0.7284552, 0.43389872, 0.47144708, 0.6650405, 53.208553, -0.02320785, 0.9187817, 0.56077933, 0.32233983, 0.19015446, 0.11521667, 0.07171651, -0.19679987, -0.20675398, 3816, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.5, 2, 2, CosineDistance, 175, 1, 0.52497226, 0.278522, 0.36395115, 0.7268315, 0.40685406, 0.3721389, 0.6174094, 56.149734, -0.01638295, 0.92893404, 0.546389, 0.30317742, 0.17072064, 0.09748076, 0.05639068, -0.21216914, -0.176963, 3281, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.5, 2, 2, CosineDistance, 175, 2, 0.45807227, 0.2798469, 0.34743673, 0.74084646, 0.48440772, 0.43345943, 0.7268947, 53.47594, -0.01538141, 0.93401015, 0.5783844, 0.3429813, 0.2085472, 0.1299725, 0.082951844, -0.19451131, -0.2364242, 3923, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.5, 2, 2, CosineDistance, 180, 1, 0.516, 0.28485206, 0.36706817, 0.752662, 0.4404877, 0.45299098, 0.6461457, 54.812836, -0.012980069, 0.9187817, 0.549365, 0.30763638, 0.17575729, 0.10254174, 0.061153807, -0.20902431, -0.18572573, 3346, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.5, 2, 2, CosineDistance, 180, 2, 0.507978, 0.28588253, 0.36586285, 0.74184644, 0.50871414, 0.46694782, 0.75020576, 56.95187, -0.025137084, 0.93401015, 0.5833906, 0.34870067, 0.21348625, 0.13379012, 0.08573571, -0.18553247, -0.2411281, 4035, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.5, 2, 2, CosineDistance, 185, 1, 0.54574406, 0.27749154, 0.36791253, 0.73220664, 0.4276739, 0.42949632, 0.66859645, 56.95187, -0.01861149, 0.9086294, 0.56309557, 0.32311246, 0.18904065, 0.11282788, 0.06872838, -0.20534718, -0.20028953, 3453, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.5, 2, 2, CosineDistance, 185, 2, 0.5720212, 0.3653761, 0.44592166, 0.78191376, 0.51380795, 0.45028377, 0.7110133, 57.75401, -0.02041376, 0.92385787, 0.56691176, 0.3290263, 0.19570725, 0.11937975, 0.07468997, -0.21138962, -0.21737479, 3439, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.5, 2, 2, CosineDistance, 190, 1, 0.5695597, 0.2627705, 0.35962528, 0.74391985, 0.4133899, 0.3634258, 0.66639876, 56.417114, -0.02101617, 0.9543147, 0.55837655, 0.31619847, 0.18137003, 0.10525198, 0.061726723, -0.21738862, -0.18891601, 3530, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.5, 2, 2, CosineDistance, 190, 2, 0.6050751, 0.36154866, 0.45263544, 0.763501, 0.47267812, 0.50311404, 0.69025284, 56.149734, -0.021537561, 0.93654823, 0.5573105, 0.31648815, 0.18319504, 0.10813203, 0.06511978, -0.22379397, -0.20058201, 3524, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.5, 2, 2, CosineDistance, 195, 1, 0.6184847, 0.33887824, 0.43785068, 0.76161665, 0.40674564, 0.42412415, 0.6545836, 56.417114, -0.018495744, 0.9670051, 0.5543354, 0.31105778, 0.17646804, 0.10109841, 0.058427945, -0.22169764, -0.1845928, 3619, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.5, 2, 2, CosineDistance, 195, 2, 0.6122955, 0.3636096, 0.45626676, 0.7815871, 0.46997353, 0.49263686, 0.6896294, 56.684494, -0.019786337, 0.93654823, 0.5565603, 0.31559792, 0.18240598, 0.107512504, 0.06466518, -0.2244736, -0.19987811, 4327, 
31, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 5, 1, 0.34565464, 0.18033269, 0.23701267, 0.5834354, 0.28025672, 0.15632775, 0.4966043, 41.176468, -0.11117325, 0.9543147, 0.529164, 0.3176601, 0.19578703, 0.124116845, 0.081038825, -0.19495071, -0.21836759, 182, 
31, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 5, 2, 0.2810877, 0.13543354, 0.18279356, 0.49201697, 0.2948292, 0.17117417, 0.54316384, 36.363636, -0.114066906, 0.92893404, 0.57324284, 0.34876493, 0.21833703, 0.14085516, 0.09374029, -0.17280015, -0.19597901, 240, 
31, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 10, 1, 0.3784437, 0.23053142, 0.28652456, 0.6947898, 0.4017393, 0.22512579, 0.6127255, 47.593582, -0.07077277, 0.92385787, 0.62378687, 0.40028012, 0.26393354, 0.17854194, 0.12367899, -0.18774647, -0.2293541, 390, 
31, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 10, 2, 0.3004094, 0.17282496, 0.21941875, 0.6569202, 0.38422534, 0.2261513, 0.5700302, 45.187164, -0.07834286, 0.9593909, 0.6065136, 0.3933792, 0.2645127, 0.18462785, 0.13383178, -0.1719364, -0.24938335, 390, 
31, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 15, 1, 0.38691384, 0.2611512, 0.31182984, 0.6976553, 0.39908463, 0.27656344, 0.5907456, 51.336895, -0.049623616, 0.92893404, 0.60382605, 0.38512108, 0.25108472, 0.16732989, 0.11397659, -0.1973905, -0.2585393, 411, 
31, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 15, 2, 0.32079905, 0.24113058, 0.27531725, 0.6655796, 0.45257834, 0.25028354, 0.6341476, 45.989304, -0.062189374, 0.92385787, 0.56272894, 0.37257633, 0.25257054, 0.17510316, 0.12397892, -0.17322637, -0.34184796, 640, 
31, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 20, 1, 0.3978332, 0.23244517, 0.29343987, 0.6836704, 0.44368336, 0.27413642, 0.6175677, 50.802135, -0.053378716, 0.92639595, 0.5886549, 0.37855542, 0.24880357, 0.16710263, 0.114648364, -0.21861607, -0.29155338, 774, 
31, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 20, 2, 0.3593386, 0.2271456, 0.278344, 0.6831285, 0.40828767, 0.23413768, 0.5853011, 48.930485, -0.048322823, 0.9086294, 0.5532135, 0.35955334, 0.23913428, 0.16269396, 0.11313938, -0.20654334, -0.33393064, 698, 
31, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 25, 1, 0.4387083, 0.3039894, 0.35913044, 0.73147005, 0.4005689, 0.2639636, 0.5915257, 50.26738, -0.031503215, 0.93401015, 0.5845882, 0.3700704, 0.23738095, 0.15430841, 0.10165195, -0.22825685, -0.2836974, 1052, 
31, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 25, 2, 0.3705463, 0.22964817, 0.28355905, 0.6765675, 0.4087392, 0.31633002, 0.5863098, 48.930485, -0.040672015, 0.9162437, 0.5549102, 0.3611016, 0.24014264, 0.16323777, 0.11339429, -0.20266655, -0.33851558, 1242, 
31, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 30, 1, 0.45493665, 0.28014132, 0.34675658, 0.73587286, 0.39632004, 0.29702008, 0.57756233, 50.802135, -0.06282488, 0.9593909, 0.5343371, 0.33236077, 0.20974281, 0.13437918, 0.08745811, -0.2401794, -0.29706934, 1146, 
31, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 30, 2, 0.41632444, 0.23877521, 0.30348957, 0.6930375, 0.40410614, 0.291452, 0.6084269, 50.0, -0.035876047, 0.92639595, 0.5616432, 0.35459346, 0.2275223, 0.14850722, 0.09869033, -0.22966696, -0.29808167, 923, 
31, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 35, 1, 0.49392056, 0.26910055, 0.34838954, 0.72896796, 0.38892642, 0.30927435, 0.60098624, 53.743317, -0.029269569, 0.9467005, 0.55705667, 0.34749994, 0.21942218, 0.1403511, 0.09101384, -0.2680866, -0.29065427, 1206, 
31, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 35, 2, 0.39550668, 0.24878551, 0.3054401, 0.70412815, 0.3481532, 0.326902, 0.51606166, 50.26738, -0.0391961, 0.92893404, 0.4991143, 0.3144648, 0.20204894, 0.13263515, 0.08912045, -0.20984252, -0.34915572, 1206, 
31, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 40, 1, 0.45414296, 0.31709114, 0.37343967, 0.71032536, 0.37727833, 0.29304242, 0.59749174, 51.069523, -0.026969224, 0.9467005, 0.53582984, 0.33335686, 0.20980807, 0.13363266, 0.086158216, -0.2537252, -0.3132939, 1370, 
31, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 40, 2, 0.4134514, 0.2886795, 0.33997917, 0.68710625, 0.33911884, 0.30548915, 0.5128186, 51.336895, -0.03401758, 0.93147206, 0.49828103, 0.31206417, 0.19825763, 0.12787321, 0.083796866, -0.22365865, -0.3533507, 1521, 
31, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 45, 1, 0.5159705, 0.34005594, 0.40993792, 0.7442914, 0.32648733, 0.28895453, 0.5236127, 53.743317, -0.028474187, 0.9390863, 0.50150234, 0.31651905, 0.20284316, 0.13202612, 0.08727598, -0.26871926, -0.35553586, 1374, 
31, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 45, 2, 0.40087336, 0.27027822, 0.32286993, 0.68562883, 0.41004682, 0.3376143, 0.5728132, 55.08021, -0.040873684, 0.9492386, 0.53012496, 0.34140024, 0.22420216, 0.15024607, 0.10278845, -0.21180223, -0.35032338, 1373, 
31, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 50, 1, 0.49989632, 0.35492417, 0.41511706, 0.73856354, 0.34885967, 0.31422144, 0.56300324, 53.208553, -0.019419365, 0.93147206, 0.5219377, 0.32887194, 0.20993906, 0.13583273, 0.089096814, -0.2603218, -0.33766684, 2638, 
31, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 50, 2, 0.38659793, 0.26497865, 0.31443793, 0.682728, 0.3513595, 0.31237411, 0.52247447, 48.930485, -0.024862168, 0.93401015, 0.51959825, 0.32674855, 0.20883448, 0.13580039, 0.08991772, -0.22837022, -0.34001702, 1529, 
31, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 55, 1, 0.4886091, 0.35992935, 0.41451216, 0.70612115, 0.34558558, 0.3611528, 0.54736567, 52.673794, -0.01866479, 0.9187817, 0.50179845, 0.316265, 0.20195736, 0.13068385, 0.08569412, -0.26788247, -0.3575025, 1674, 
31, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 55, 2, 0.42582813, 0.2611512, 0.3237522, 0.66271776, 0.33917844, 0.26815483, 0.5386167, 49.46524, -0.030380096, 0.92385787, 0.51827055, 0.32586315, 0.20864794, 0.13612835, 0.09052172, -0.24278744, -0.33255044, 1877, 
31, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 60, 1, 0.43573114, 0.32636538, 0.37320092, 0.6977147, 0.36653182, 0.28605106, 0.53297263, 50.802135, -0.01650349, 0.93654823, 0.46920466, 0.28744733, 0.17812872, 0.111720756, 0.07094695, -0.2586117, -0.362541, 2052, 
31, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 60, 2, 0.3923969, 0.26895332, 0.31915447, 0.67243814, 0.269858, 0.2595693, 0.42958638, 48.39572, -0.026652724, 0.9517766, 0.453248, 0.28161559, 0.17802997, 0.11453639, 0.07499367, -0.22451314, -0.38145867, 2048, 
31, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 65, 1, 0.48269725, 0.3593405, 0.4119831, 0.6957984, 0.33234745, 0.2831566, 0.5172697, 54.278076, -0.019580908, 0.9390863, 0.48133665, 0.30344445, 0.19405569, 0.12591776, 0.08290065, -0.26770526, -0.37431353, 1737, 
31, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 65, 2, 0.41589957, 0.29265422, 0.34355828, 0.6779425, 0.35846347, 0.3180592, 0.5337123, 54.010696, -0.018426802, 0.92385787, 0.51179796, 0.31459156, 0.19487204, 0.12170742, 0.07667904, -0.23588419, -0.32549697, 1731, 
31, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 70, 1, 0.47887897, 0.34712204, 0.40249208, 0.6933412, 0.32325453, 0.31554887, 0.49449733, 52.941177, -0.015307503, 0.92893404, 0.5036242, 0.30557346, 0.18734275, 0.116046816, 0.072615854, -0.27916303, -0.30756798, 2122, 
31, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 70, 2, 0.42746052, 0.25894302, 0.3225156, 0.6724902, 0.35762602, 0.3081548, 0.54121625, 52.406418, -0.022700805, 0.9213198, 0.50082356, 0.30191886, 0.18391281, 0.11330467, 0.070663296, -0.2429738, -0.3084856, 1859, 
31, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 75, 1, 0.46033496, 0.30752245, 0.36872295, 0.68223697, 0.32970703, 0.28529835, 0.5087464, 54.010696, -0.016694551, 0.93147206, 0.48701057, 0.29733765, 0.18351288, 0.11447344, 0.07215191, -0.26995924, -0.32939374, 2555, 
31, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 75, 2, 0.3819928, 0.23421168, 0.29038143, 0.62059164, 0.34666604, 0.22678389, 0.52852833, 50.53476, -0.021029329, 0.93654823, 0.5018831, 0.30379644, 0.18607867, 0.11536444, 0.07241099, -0.24266392, -0.31019583, 1998, 
31, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 80, 1, 0.44767696, 0.30354777, 0.36178613, 0.67606336, 0.2749003, 0.22514091, 0.4714993, 52.139038, -0.021827029, 0.96192896, 0.46245694, 0.2792233, 0.17042778, 0.105161026, 0.065596044, -0.2671691, -0.3401873, 2129, 
31, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 80, 2, 0.45895427, 0.26748124, 0.33798364, 0.6898528, 0.3742514, 0.28375283, 0.5718278, 53.47594, -0.021167737, 0.9162437, 0.50628585, 0.30891755, 0.19061117, 0.11900493, 0.0752301, -0.2613778, -0.31722614, 3032, 
31, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 85, 1, 0.51768416, 0.3382894, 0.40918803, 0.69900984, 0.33086342, 0.3011122, 0.5334071, 56.417114, -0.019866023, 0.9568528, 0.4789512, 0.28680593, 0.17318295, 0.10545891, 0.06476881, -0.2894452, -0.31457502, 2257, 
31, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 85, 2, 0.43179005, 0.25673488, 0.32200885, 0.6543343, 0.41763806, 0.24806726, 0.61742777, 51.60428, -0.020360775, 0.9543147, 0.5555835, 0.33300346, 0.20157865, 0.123332664, 0.07633327, -0.26258546, -0.24899423, 3205, 
31, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 90, 1, 0.45646, 0.2839688, 0.35012254, 0.65845305, 0.32698998, 0.27431884, 0.5422898, 51.60428, -0.019232055, 0.9593909, 0.501991, 0.30304947, 0.1845342, 0.11334679, 0.07023318, -0.2822228, -0.30444986, 2395, 
31, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 90, 2, 0.41394278, 0.238628, 0.302736, 0.6681589, 0.37781414, 0.25449595, 0.60650694, 50.26738, -0.028164664, 0.9568528, 0.5695908, 0.35083002, 0.2186406, 0.13789274, 0.08802077, -0.25141218, -0.26665458, 3391, 
31, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 95, 1, 0.51771, 0.3421169, 0.41198373, 0.68548506, 0.34995565, 0.24109985, 0.5676766, 53.743317, -0.016016582, 0.964467, 0.5346957, 0.31872165, 0.19132084, 0.11567089, 0.07044915, -0.29321632, -0.25933918, 2511, 
31, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 95, 2, 0.49655747, 0.35036066, 0.41084066, 0.688551, 0.30587688, 0.29427463, 0.5151485, 52.941177, -0.013365405, 0.93654823, 0.49662346, 0.29648137, 0.1784464, 0.10827922, 0.06623673, -0.28031617, -0.30580473, 2865, 
31, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 100, 1, 0.4760612, 0.2839688, 0.35573995, 0.69917923, 0.39504367, 0.2792774, 0.61089134, 52.406418, -0.023068152, 0.93147206, 0.54706347, 0.33448526, 0.20647724, 0.128694, 0.08099254, -0.2655115, -0.28188553, 2279, 
31, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 100, 2, 0.41700202, 0.24407478, 0.3079209, 0.6404243, 0.41517112, 0.23303077, 0.5956865, 51.069523, -0.022215642, 0.93654823, 0.5259029, 0.32010996, 0.1964743, 0.121635176, 0.075980395, -0.2555806, -0.30117574, 3034, 
31, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 105, 1, 0.5251883, 0.32842633, 0.40413007, 0.69070137, 0.34335622, 0.2824196, 0.5911076, 53.47594, -0.018549956, 0.9543147, 0.53918386, 0.32530975, 0.19833484, 0.12216758, 0.076010436, -0.29802185, -0.26695728, 2381, 
31, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 105, 2, 0.4587551, 0.31355807, 0.37250787, 0.6599525, 0.3780037, 0.254798, 0.58025223, 49.73262, -0.018763661, 0.93401015, 0.5164604, 0.30860618, 0.18585296, 0.11282507, 0.06905525, -0.27617127, -0.28627414, 2769, 
31, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 110, 1, 0.5181262, 0.32401, 0.3986958, 0.6887351, 0.3523955, 0.30018213, 0.6090968, 51.87166, -0.025303194, 0.92639595, 0.5652843, 0.33428445, 0.20003843, 0.121094026, 0.0741404, -0.2873485, -0.21211089, 2895, 
31, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 110, 2, 0.5439628, 0.32695422, 0.4084222, 0.73742056, 0.33717144, 0.21327907, 0.5630297, 53.208553, -0.017264804, 0.964467, 0.5385826, 0.32449278, 0.19751793, 0.121470936, 0.075486004, -0.28851813, -0.26643243, 2900, 
31, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 115, 1, 0.46897435, 0.26924774, 0.3420929, 0.6696553, 0.3685351, 0.27618763, 0.5862794, 52.941177, -0.027873287, 0.96954316, 0.53825, 0.32390448, 0.19693473, 0.121042944, 0.075251564, -0.27904788, -0.26407987, 3033, 
31, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 115, 2, 0.45701027, 0.2754306, 0.34371272, 0.6516663, 0.37343338, 0.20185082, 0.6194153, 53.208553, -0.034218915, 0.93654823, 0.56010205, 0.33823982, 0.2060854, 0.12672645, 0.07867015, -0.2651316, -0.25245044, 3036, 
31, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 120, 1, 0.4798231, 0.25555718, 0.3334934, 0.6848074, 0.37719235, 0.27617902, 0.5879014, 52.673794, -0.02372458, 0.96954316, 0.5556245, 0.3337893, 0.20290947, 0.12490794, 0.07794181, -0.2847002, -0.24269547, 3167, 
31, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 120, 2, 0.5367976, 0.33608127, 0.41336232, 0.7422709, 0.36877164, 0.22243978, 0.5817962, 51.336895, -0.019288292, 0.9543147, 0.56062275, 0.33992484, 0.20849209, 0.12934509, 0.08116178, -0.28030324, -0.25301537, 4943, 
