Cluster Number, Weight Method, Reference Weight (factor 2), File Weight, Function Weight, Distance Function, Closest Centroids Init, Precision, Recall, Fmeasure, AdjustedPrecision, AverageClusterPrecision, AverageClusterRecall, AverageClusterAdjustedPrecision, MojoFM, SilhuetteIndex, NonExtremityClusterDistributionL5U100, IntraSimilarityReg1.0, IntraSimilarityReg2.0, IntraSimilarityReg3.0, IntraSimilarityReg4.0, IntraSimilarityReg5.0, IntraInterDistanceIntra1.0Inter1.0, AverageClusterIntraInterDistanceIntra1.0Inter1.0, Time Taken(ms), 
31, LogWeight GfIdfWeight, 0.0, 0, 2, DotDistance, 1, 0.08795503, 0.9973502, 0.16165401, 0.29705393, 0.0036647927, 0.8675722, 0.012377247, 17.914438, 7.1398733E-4, 0.0, 0.02493476, 0.014921814, 0.008929725, 0.0053438526, 0.003197944, 0.37223777, 0.009626496, 85199, 
31, LogWeight GfIdfWeight, 0.0, 0, 2, EllenbergDistance, 1, 0.087741055, 1.0, 0.16132711, 0.29577824, 0.0028303566, 0.87096775, 0.009541234, 17.647058, NaN, 0.0, 0.009386796, 0.0027863425, 8.2977646E-4, 2.4940036E-4, 7.6597586E-5, NaN, 0.038753, 4796, 
31, LogWeight GfIdfWeight, 0.0, 0, 2, UnbiasedEllenbergDistance, 1, 0.087741055, 1.0, 0.16132711, 0.29577824, 0.087741055, 0.87096775, 0.29577824, 17.647058, 0.0, 0.0, 0.37977794, 0.12542848, 0.034148127, 0.007020854, 9.4658043E-4, NaN, 1.6747003, 2587, 
31, LogWeight GfIdfWeight, 0.0, 1, 0, CosineDistance, 1, 0.38201398, 0.29765937, 0.33460203, 0.70033044, 0.4196389, 0.3965427, 0.55219454, 55.3476, -0.007106511, 0.94162434, 0.5183076, 0.36319938, 0.25535196, 0.18016674, 0.12760238, -0.18821082, -0.3257682, 1702, 
31, LogWeight GfIdfWeight, 0.0, 1, 0, ModifiedCosineDistance, 1, 0.41267842, 0.28941557, 0.3402267, 0.7206136, 0.48238817, 0.36963615, 0.6245045, 56.417114, -0.00611749, 0.9390863, 0.60196996, 0.4389016, 0.3243951, 0.24275404, 0.18381117, -0.35077658, -0.3868369, 3089, 
31, LogWeight GfIdfWeight, 0.0, 1, 0, DotDistance, 1, 0.117747806, 0.8906227, 0.2079967, 0.4289027, 0.03017938, 0.8469681, 0.042336933, 27.005344, -0.0050368425, 0.21319798, 0.04415706, 0.02924773, 0.019372456, 0.012831511, 0.00849907, 0.06858835, 0.0046381913, 85437, 
31, LogWeight GfIdfWeight, 0.0, 1, 0, EllenbergDistance, 1, 0.087741055, 1.0, 0.16132711, 0.29577824, 0.0028303566, 0.87096775, 0.009541234, 17.647058, NaN, 0.0, 0.009834523, 0.0030144195, 9.420319E-4, 2.9386498E-4, 9.188555E-5, NaN, 0.037640624, 4772, 
31, LogWeight GfIdfWeight, 0.0, 1, 0, UnbiasedEllenbergDistance, 1, 0.087741055, 1.0, 0.16132711, 0.29577824, 0.087741055, 0.87096775, 0.29577824, 17.647058, 0.0, 0.0, 0.048601344, 4.5691555E-5, 1.3084964E7, 2.715605E28, 1.46164512E8, NaN, -1.8421022, 2582, 
31, LogWeight GfIdfWeight, 0.0, 1, 1, CosineDistance, 1, 0.5354494, 0.45694098, 0.49308977, 0.7630038, 0.46299672, 0.41286677, 0.6172104, 52.673794, -0.009410799, 0.9187817, 0.56486267, 0.3813407, 0.25805986, 0.17505065, 0.11902633, -0.20614658, -0.27927184, 1084, 
31, LogWeight GfIdfWeight, 0.0, 1, 1, ModifiedCosineDistance, 1, 0.45391375, 0.32695422, 0.38011295, 0.72091734, 0.3828583, 0.36724362, 0.5358297, 52.941177, -0.011401991, 0.9187817, 0.5326411, 0.35775018, 0.24385642, 0.16842143, 0.117717706, -0.36609408, -0.28905216, 5391, 
