Cluster Number, Weight Method, Reference Weight (factor 2), File Weight, Function Weight, Distance Function, Topics Number, Closest Centroids Init, Precision, Recall, Fmeasure, AdjustedPrecision, AverageClusterPrecision, AverageClusterRecall, AverageClusterAdjustedPrecision, MojoFM, SilhuetteIndex, NonExtremityClusterDistributionL5U100, IntraSimilarityReg1.0, IntraSimilarityReg2.0, IntraSimilarityReg3.0, IntraSimilarityReg4.0, IntraSimilarityReg5.0, IntraInterDistanceIntra1.0Inter1.0, AverageClusterIntraInterDistanceIntra1.0Inter1.0, Time Taken(ms), 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.5, 2, 2, CosineDistance, 15, 2, 0.40508476, 0.55196303, 0.46725315, 0.49802253, 0.3582878, 0.7464146, 0.45413995, 55.29412, 1.16357965E-4, 0.8854167, 0.34089246, 0.1831485, 0.09967802, 0.054930694, 0.03063093, -0.26753098, -0.5037737, 25, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.5, 2, 2, CosineDistance, 20, 1, 0.36984128, 0.53810626, 0.43838194, 0.45925924, 0.41295463, 0.70379204, 0.4508057, 49.411762, -0.0029557103, 0.875, 0.36130375, 0.21694417, 0.14130794, 0.10052691, 0.07767705, -0.25403792, -0.5327029, 33, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.5, 2, 2, CosineDistance, 20, 2, 0.30991736, 0.5196305, 0.38826573, 0.42607903, 0.28819713, 0.7083455, 0.34288692, 42.35294, -7.6318206E-4, 0.875, 0.25801542, 0.13477516, 0.07126795, 0.038144443, 0.020656586, -0.22367996, -0.5898456, 32, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.5, 2, 2, CosineDistance, 25, 1, 0.25845146, 0.5473441, 0.35111108, 0.32715377, 0.2913846, 0.75471693, 0.33520007, 41.176468, 0.0010234764, 0.8645833, 0.2807171, 0.17008026, 0.11343311, 0.08368992, 0.06740888, -0.20043857, -0.62459266, 41, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.5, 2, 2, CosineDistance, 25, 2, 0.43811396, 0.51501155, 0.47346076, 0.58218724, 0.33954808, 0.66556317, 0.43574733, 51.7647, -0.004882027, 0.8333333, 0.41286418, 0.25184414, 0.16415356, 0.11521814, 0.0870406, -0.2668181, -0.50771016, 41, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.5, 2, 2, CosineDistance, 30, 1, 0.38433516, 0.48729792, 0.42973524, 0.49256232, 0.43739226, 0.7073155, 0.5300189, 55.29412, 0.0015560688, 0.7916667, 0.41392365, 0.21913873, 0.1166156, 0.06239107, 0.033565864, -0.27410007, -0.40557846, 49, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.5, 2, 2, CosineDistance, 30, 2, 0.38565892, 0.4595843, 0.41938883, 0.47319132, 0.44633135, 0.6345263, 0.53907603, 55.29412, -0.0020785744, 0.7916667, 0.41515985, 0.22047284, 0.11771458, 0.063209005, 0.03414492, -0.2741061, -0.41110104, 48, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.5, 2, 2, CosineDistance, 35, 1, 0.4037162, 0.55196303, 0.46634144, 0.5063345, 0.3957387, 0.7212147, 0.47463775, 56.470585, -1.0385032E-4, 0.84375, 0.4067681, 0.24432962, 0.15722808, 0.1095555, 0.08270433, -0.2774148, -0.49820215, 57, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.5, 2, 2, CosineDistance, 35, 2, 0.6050633, 0.55196303, 0.5772947, 0.70464146, 0.5498287, 0.7590772, 0.6323431, 67.05882, -0.0076885163, 0.8854167, 0.49992892, 0.30526266, 0.19710623, 0.1356427, 0.09975753, -0.30901617, -0.42473647, 45, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.5, 2, 2, CosineDistance, 40, 1, 0.45714286, 0.517321, 0.48537377, 0.5933673, 0.4272247, 0.70289963, 0.51659065, 56.470585, -0.0049394923, 0.8854167, 0.4476464, 0.26877293, 0.17239174, 0.11922811, 0.08899379, -0.2784733, -0.45363244, 51, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.5, 2, 2, CosineDistance, 40, 2, 0.5688776, 0.51501155, 0.5406061, 0.6779338, 0.5554557, 0.6906277, 0.64010894, 65.88235, -0.007781857, 0.8020833, 0.52325886, 0.31089982, 0.19686726, 0.13391627, 0.09802554, -0.31014118, -0.34946558, 64, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.5, 2, 2, CosineDistance, 45, 1, 0.5140845, 0.50577366, 0.50989527, 0.6244133, 0.49038976, 0.7616477, 0.5844305, 60.000004, -0.0067054573, 0.9270833, 0.45211667, 0.27441913, 0.17762744, 0.12348426, 0.09220845, -0.299569, -0.45617363, 57, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.5, 2, 2, CosineDistance, 45, 2, 0.49774775, 0.5103926, 0.5039909, 0.6289418, 0.6072359, 0.7292797, 0.68585396, 61.176468, -0.008113465, 0.8229167, 0.5157809, 0.3022937, 0.18937404, 0.12806852, 0.09371267, -0.29080844, -0.34026673, 57, 
14, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 5, 1, 0.428, 0.49422634, 0.45873526, 0.5293335, 0.43904504, 0.6313645, 0.5427721, 55.29412, -0.016697915, 0.8125, 0.594104, 0.42467836, 0.31370726, 0.23982872, 0.18987386, -0.36701247, -0.4422581, 11, 
14, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 5, 2, 0.4171908, 0.4595843, 0.43736264, 0.51991636, 0.5735661, 0.5060394, 0.64246225, 55.29412, -0.037301656, 0.8333333, 0.65445286, 0.4809477, 0.36770505, 0.29145887, 0.23854391, -0.36431265, -0.4295101, 10, 
14, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 10, 1, 0.54008436, 0.591224, 0.56449836, 0.6522505, 0.49223357, 0.59826714, 0.5498866, 63.529408, -0.011925126, 0.78125, 0.61944234, 0.41880256, 0.28678337, 0.19875717, 0.1393129, -0.43697026, -0.40716192, 17, 
14, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 10, 2, 0.4310722, 0.45496535, 0.4426966, 0.5196935, 0.4382331, 0.5471825, 0.49789932, 54.117645, -0.01788797, 0.7395833, 0.6035104, 0.3951841, 0.26055807, 0.17288661, 0.1153849, -0.39738843, -0.38405183, 26, 
14, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 15, 1, 0.47746244, 0.6605081, 0.5542636, 0.59042895, 0.43843392, 0.6711825, 0.48275164, 57.64706, -0.0021748631, 0.8854167, 0.47491267, 0.31792948, 0.21437885, 0.14565468, 0.09974891, -0.37875265, -0.5174627, 29, 
14, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 15, 2, 0.34914362, 0.6120092, 0.4446309, 0.4404921, 0.3722277, 0.62494195, 0.42068368, 50.588238, -0.009243731, 0.78125, 0.47651365, 0.3211542, 0.21864711, 0.15033875, 0.104365185, -0.39738297, -0.52785236, 34, 
14, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 20, 1, 0.45437956, 0.57505774, 0.50764525, 0.6180051, 0.28280038, 0.49568424, 0.37599674, 54.117645, -0.003193697, 0.8854167, 0.4787083, 0.32499862, 0.22380999, 0.15653114, 0.111300245, -0.41827595, -0.51111823, 32, 
14, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 20, 2, 0.3857635, 0.77598155, 0.5153374, 0.49933, 0.38175994, 0.6555528, 0.41448897, 56.470585, 0.0017715767, 0.8020833, 0.46342376, 0.30197188, 0.19766152, 0.12999707, 0.08591922, -0.37768635, -0.5090796, 33, 
14, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 25, 1, 0.35854766, 0.5473441, 0.43327236, 0.4621788, 0.46642143, 0.5582335, 0.5282535, 51.7647, -0.0016653283, 0.8645833, 0.518195, 0.34462819, 0.23096903, 0.15590265, 0.105933905, -0.40535644, -0.47949678, 40, 
14, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 25, 2, 0.36601308, 0.517321, 0.42870817, 0.47739664, 0.29146147, 0.61378396, 0.3898452, 50.588238, -0.012601037, 0.8229167, 0.46950004, 0.31133285, 0.20832719, 0.14070073, 0.09593135, -0.4051257, -0.4942019, 41, 
14, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 30, 1, 0.4653846, 0.5588915, 0.50786996, 0.6107374, 0.47387686, 0.5110689, 0.5305523, 57.64706, -0.0053031207, 0.8125, 0.56640357, 0.37861273, 0.2558973, 0.17479791, 0.12061495, -0.4228581, -0.42998597, 39, 
14, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 30, 2, 0.38489208, 0.49422634, 0.43276033, 0.48860925, 0.3922744, 0.6038246, 0.46809354, 52.941177, -0.011386192, 0.8020833, 0.5224024, 0.35135505, 0.23914285, 0.16478951, 0.115016215, -0.40524352, -0.4661328, 39, 
14, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 35, 1, 0.49056605, 0.6004619, 0.5399792, 0.6341199, 0.37904358, 0.51354533, 0.472302, 57.64706, -0.00753472, 0.8229167, 0.6125951, 0.40896112, 0.27617487, 0.18858199, 0.1301466, -0.42339498, -0.40094858, 45, 
14, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 35, 2, 0.49419954, 0.49191687, 0.49305555, 0.62683713, 0.46798262, 0.5834164, 0.5522314, 56.470585, -0.012537238, 0.8333333, 0.60380226, 0.4360161, 0.32357293, 0.24737944, 0.1952126, -0.43080193, -0.47455132, 56, 
14, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 40, 1, 0.52683896, 0.6120092, 0.5662393, 0.6626906, 0.39875767, 0.57520354, 0.5209061, 62.352943, -0.0018213011, 0.7916667, 0.60754204, 0.40376687, 0.27245873, 0.18657486, 0.12956974, -0.4331496, -0.3796009, 77, 
14, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 40, 2, 0.45714286, 0.44341803, 0.45017588, 0.59642875, 0.38583973, 0.47523066, 0.48877668, 50.588238, -0.019792598, 0.7604167, 0.5947413, 0.38735986, 0.25622794, 0.17194128, 0.116937555, -0.4194459, -0.35684332, 64, 
14, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 45, 1, 0.5189621, 0.6004619, 0.5567452, 0.64886916, 0.41936323, 0.57306916, 0.5133434, 61.176468, -0.011485696, 0.84375, 0.6079784, 0.403868, 0.2720172, 0.18563823, 0.12827824, -0.42710122, -0.38964185, 86, 
14, TermFrequencyWeight, 0.0, 0, 0, CosineDistance, 45, 2, 0.5181347, 0.46189377, 0.4884005, 0.65824693, 0.4515306, 0.57014745, 0.5517213, 57.64706, -0.010071114, 0.71875, 0.6211616, 0.4255588, 0.2980288, 0.21295765, 0.15498511, -0.4256881, -0.38887164, 72, 
14, TermFrequencyWeight, 0.0, 0, 1, CosineDistance, 5, 1, 0.4808989, 0.49422634, 0.48747155, 0.59400773, 0.41738442, 0.5357974, 0.4992983, 56.470585, -0.0296385, 0.71875, 0.55692214, 0.36884955, 0.24867384, 0.17041312, 0.11852835, -0.38481006, -0.38683397, 10, 
14, TermFrequencyWeight, 0.0, 0, 1, CosineDistance, 5, 2, 0.3812636, 0.40415704, 0.3923767, 0.4573347, 0.5146354, 0.44597712, 0.5918722, 52.941177, -0.06242177, 0.7395833, 0.67202747, 0.46849355, 0.33777285, 0.251106, 0.19196633, -0.34310812, -0.35498476, 12, 
14, TermFrequencyWeight, 0.0, 0, 1, CosineDistance, 10, 1, 0.52873564, 0.5311778, 0.52995396, 0.63984674, 0.41465354, 0.6465128, 0.5065944, 60.000004, -0.0107149705, 0.8333333, 0.56375176, 0.37640777, 0.25506747, 0.17535019, 0.122232, -0.42838028, -0.422694, 17, 
14, TermFrequencyWeight, 0.0, 0, 1, CosineDistance, 10, 2, 0.4391408, 0.42494226, 0.43192485, 0.556086, 0.45250112, 0.48129344, 0.5480631, 52.941177, -0.019989356, 0.8020833, 0.61189544, 0.40940484, 0.27805722, 0.19161238, 0.1338889, -0.41670358, -0.40130275, 17, 
14, TermFrequencyWeight, 0.0, 0, 1, CosineDistance, 15, 1, 0.34920636, 0.50808316, 0.41392288, 0.47645515, 0.26719323, 0.53160733, 0.38182577, 47.058823, -0.025434256, 0.8541667, 0.4540214, 0.29091066, 0.18801199, 0.12263294, 0.08077108, -0.39448455, -0.47832793, 24, 
14, TermFrequencyWeight, 0.0, 0, 1, CosineDistance, 15, 2, 0.38054967, 0.4157044, 0.397351, 0.4913672, 0.33316764, 0.5742401, 0.40274546, 45.88235, -0.009339339, 0.8958333, 0.46986413, 0.31127453, 0.20759687, 0.1393272, 0.09406368, -0.38572013, -0.51289785, 25, 
14, TermFrequencyWeight, 0.0, 0, 1, CosineDistance, 20, 1, 0.5, 0.5773672, 0.53590566, 0.63550025, 0.448356, 0.63232166, 0.53299195, 60.000004, -0.007312164, 0.8854167, 0.52117056, 0.35141948, 0.24119954, 0.16867737, 0.120251454, -0.42258102, -0.47669756, 39, 
14, TermFrequencyWeight, 0.0, 0, 1, CosineDistance, 20, 2, 0.3574297, 0.41108546, 0.3823845, 0.4703817, 0.44754174, 0.53818566, 0.5439414, 50.588238, -0.006859813, 0.7708333, 0.6087534, 0.40486166, 0.27302042, 0.18656325, 0.1290842, -0.41030008, -0.41057736, 33, 
14, TermFrequencyWeight, 0.0, 0, 1, CosineDistance, 25, 1, 0.44846293, 0.57274824, 0.5030426, 0.5739907, 0.35607544, 0.6005058, 0.4677115, 55.29412, -0.005750218, 0.8020833, 0.5505493, 0.35581213, 0.23137127, 0.15136994, 0.099628635, -0.40872094, -0.42529365, 41, 
14, TermFrequencyWeight, 0.0, 0, 1, CosineDistance, 25, 2, 0.48360655, 0.6812933, 0.565676, 0.6135246, 0.3744244, 0.5627494, 0.4564663, 57.64706, -0.0065440093, 0.7916667, 0.54441625, 0.349873, 0.22743295, 0.14950398, 0.0993642, -0.38897026, -0.41416585, 40, 
14, TermFrequencyWeight, 0.0, 0, 1, CosineDistance, 30, 1, 0.45328033, 0.5265589, 0.4871795, 0.59874105, 0.39874175, 0.49331617, 0.49255773, 54.117645, -0.006905081, 0.8125, 0.5611633, 0.37221622, 0.25002053, 0.16997434, 0.116877735, -0.41332227, -0.42486352, 39, 
14, TermFrequencyWeight, 0.0, 0, 1, CosineDistance, 30, 2, 0.37094018, 0.5011547, 0.42632616, 0.4831912, 0.5361178, 0.54474145, 0.6106898, 54.117645, -0.009693801, 0.7083333, 0.648347, 0.42667398, 0.28486356, 0.19283561, 0.13228032, -0.4068646, -0.36424166, 48, 
14, TermFrequencyWeight, 0.0, 0, 1, CosineDistance, 35, 1, 0.36894825, 0.5103926, 0.42829457, 0.4849751, 0.4824005, 0.5298452, 0.5665546, 51.7647, -0.0096702585, 0.7083333, 0.61404794, 0.41808504, 0.29489478, 0.2167498, 0.16672172, -0.41046748, -0.40814245, 45, 
14, TermFrequencyWeight, 0.0, 0, 1, CosineDistance, 35, 2, 0.44387755, 0.40184757, 0.4218182, 0.55676025, 0.47090474, 0.49174494, 0.57440597, 52.941177, -0.008679102, 0.7083333, 0.6527038, 0.43107936, 0.2877365, 0.19387783, 0.13173345, -0.42252356, -0.3546531, 46, 
14, TermFrequencyWeight, 0.0, 0, 1, CosineDistance, 40, 1, 0.5494253, 0.55196303, 0.55069125, 0.6685823, 0.50774366, 0.5919763, 0.6147841, 64.70589, -0.008755461, 0.8333333, 0.6085744, 0.40466335, 0.27294093, 0.18667583, 0.12940268, -0.43287745, -0.39278987, 78, 
14, TermFrequencyWeight, 0.0, 0, 1, CosineDistance, 40, 2, 0.43678162, 0.43879908, 0.43778804, 0.5498085, 0.4714613, 0.3933355, 0.56985474, 51.7647, -0.012970992, 0.7604167, 0.66398305, 0.4562361, 0.325499, 0.24178779, 0.18727982, -0.41836372, -0.36904764, 51, 
14, TermFrequencyWeight, 0.0, 0, 1, CosineDistance, 45, 1, 0.5084746, 0.55427253, 0.53038675, 0.6479521, 0.5432377, 0.59276116, 0.6411868, 62.352943, -0.009206339, 0.7916667, 0.65072995, 0.4301471, 0.28856137, 0.19626318, 0.13520709, -0.42985323, -0.36053044, 71, 
14, TermFrequencyWeight, 0.0, 0, 1, CosineDistance, 45, 2, 0.46021506, 0.49422634, 0.47661468, 0.6028677, 0.5856472, 0.5456186, 0.6681697, 52.941177, -0.009190772, 0.7604167, 0.6835012, 0.48295918, 0.353156, 0.267396, 0.20963041, -0.42708266, -0.4028804, 57, 
14, TermFrequencyWeight, 0.0, 0, 2, CosineDistance, 5, 1, 0.45127118, 0.49191687, 0.4707182, 0.56426567, 0.44986087, 0.5468667, 0.51924, 55.29412, -0.040255256, 0.90625, 0.5675062, 0.3861015, 0.26952457, 0.19268726, 0.1407843, -0.3705616, -0.40141818, 11, 
14, TermFrequencyWeight, 0.0, 0, 2, CosineDistance, 5, 2, 0.44080603, 0.40415704, 0.42168674, 0.5379932, 0.40431792, 0.45452642, 0.50627863, 52.941177, -0.05025363, 0.8125, 0.61957216, 0.42735794, 0.30338517, 0.22068796, 0.16382119, -0.34429932, -0.38637823, 11, 
14, TermFrequencyWeight, 0.0, 0, 2, CosineDistance, 10, 1, 0.40831757, 0.49884528, 0.44906446, 0.5012603, 0.54178727, 0.669526, 0.63273305, 57.64706, -0.007856033, 0.7291667, 0.6003743, 0.39245868, 0.25926387, 0.17301081, 0.116572455, -0.3933963, -0.38342512, 20, 
14, TermFrequencyWeight, 0.0, 0, 2, CosineDistance, 10, 2, 0.45618558, 0.408776, 0.4311815, 0.5773198, 0.51110214, 0.52193534, 0.5855855, 52.941177, -0.02113262, 0.8020833, 0.6451513, 0.42279127, 0.28148717, 0.19042066, 0.1308942, -0.42211828, -0.3600851, 20, 
14, TermFrequencyWeight, 0.0, 0, 2, CosineDistance, 15, 1, 0.44545454, 0.56581986, 0.4984741, 0.6077275, 0.36815625, 0.6038117, 0.4828256, 54.117645, -0.0035552492, 0.875, 0.5071937, 0.33047813, 0.2173588, 0.14429279, 0.096666515, -0.39073908, -0.47080648, 29, 
14, TermFrequencyWeight, 0.0, 0, 2, CosineDistance, 15, 2, 0.37431192, 0.47113165, 0.4171779, 0.50978625, 0.4165208, 0.6035671, 0.49688292, 45.88235, -0.0064044707, 0.8020833, 0.5278387, 0.3596289, 0.24838011, 0.17379005, 0.1231042, -0.3677852, -0.5009944, 29, 
14, TermFrequencyWeight, 0.0, 0, 2, CosineDistance, 20, 1, 0.47895792, 0.55196303, 0.51287556, 0.6015366, 0.48011756, 0.60433495, 0.5694625, 57.64706, -0.0028476948, 0.8854167, 0.55477184, 0.36164021, 0.23749049, 0.15714677, 0.10478746, -0.4022419, -0.431354, 39, 
14, TermFrequencyWeight, 0.0, 0, 2, CosineDistance, 20, 2, 0.34680134, 0.47575057, 0.40116844, 0.46717194, 0.32847008, 0.50753534, 0.41195074, 49.411762, -0.0015477743, 0.8125, 0.505998, 0.32961005, 0.21727626, 0.14498422, 0.09794773, -0.3966945, -0.47602552, 39, 
14, TermFrequencyWeight, 0.0, 0, 2, CosineDistance, 25, 1, 0.47608694, 0.50577366, 0.49048153, 0.584058, 0.39970687, 0.6185876, 0.50427085, 56.470585, -0.007343404, 0.875, 0.5417815, 0.3456189, 0.22244821, 0.14439811, 0.09449922, -0.41026238, -0.41733685, 33, 
14, TermFrequencyWeight, 0.0, 0, 2, CosineDistance, 25, 2, 0.39060205, 0.6143187, 0.47755837, 0.4970635, 0.52020156, 0.5836808, 0.61563814, 58.823524, -0.0020098833, 0.75, 0.59049785, 0.37969488, 0.24673747, 0.16195878, 0.107335135, -0.37775454, -0.39322013, 49, 
14, TermFrequencyWeight, 0.0, 0, 2, CosineDistance, 30, 1, 0.4884696, 0.53810626, 0.51208794, 0.6161777, 0.424093, 0.49388626, 0.53929526, 57.64706, -0.003936149, 0.8541667, 0.59630173, 0.38721976, 0.25425634, 0.1687843, 0.11324196, -0.4268558, -0.38906616, 49, 
14, TermFrequencyWeight, 0.0, 0, 2, CosineDistance, 30, 2, 0.39748955, 0.43879908, 0.41712403, 0.4945954, 0.37507996, 0.50864613, 0.46365124, 52.941177, -0.012114917, 0.7604167, 0.5550219, 0.36396798, 0.2416041, 0.1622546, 0.11017704, -0.40747425, -0.4250724, 48, 
14, TermFrequencyWeight, 0.0, 0, 2, CosineDistance, 35, 1, 0.5146067, 0.5288684, 0.52164006, 0.6344571, 0.48301572, 0.5524773, 0.5754324, 61.176468, -0.004519543, 0.84375, 0.6337144, 0.40636173, 0.26358056, 0.17287044, 0.11458775, -0.43241832, -0.34283933, 57, 
14, TermFrequencyWeight, 0.0, 0, 2, CosineDistance, 35, 2, 0.396728, 0.44803694, 0.4208243, 0.48295832, 0.4979551, 0.47434017, 0.58855534, 54.117645, -0.0067370995, 0.6770833, 0.6320704, 0.40445885, 0.26175088, 0.17114055, 0.112932615, -0.40920433, -0.33584705, 45, 
14, TermFrequencyWeight, 0.0, 0, 2, CosineDistance, 40, 1, 0.47265625, 0.5588915, 0.5121693, 0.58854175, 0.5490712, 0.54682213, 0.6194496, 57.64706, -0.014689472, 0.7916667, 0.5885952, 0.37680072, 0.24346401, 0.15867713, 0.10425158, -0.41591495, -0.3764855, 64, 
14, TermFrequencyWeight, 0.0, 0, 2, CosineDistance, 40, 2, 0.37651822, 0.4295612, 0.40129453, 0.46727398, 0.45837662, 0.50186867, 0.5654978, 51.7647, -0.008518487, 0.65625, 0.6406236, 0.4161335, 0.27374032, 0.18212335, 0.12239898, -0.40611583, -0.34567472, 51, 
14, TermFrequencyWeight, 0.0, 0, 2, CosineDistance, 45, 1, 0.5822454, 0.51501155, 0.54656863, 0.65491724, 0.4371212, 0.5801863, 0.5188071, 64.70589, -0.008699189, 0.75, 0.5923289, 0.38312778, 0.25121576, 0.16691823, 0.112329915, -0.40687606, -0.37445292, 72, 
14, TermFrequencyWeight, 0.0, 0, 2, CosineDistance, 45, 2, 0.47817048, 0.5311778, 0.50328225, 0.6053364, 0.58518744, 0.5821385, 0.64604455, 57.64706, -0.011711497, 0.7083333, 0.64773905, 0.42865434, 0.28905338, 0.19813573, 0.13776577, -0.41503757, -0.3573779, 58, 
14, TermFrequencyWeight, 0.0, 1, 0, CosineDistance, 5, 1, 0.49507388, 0.46420324, 0.47914183, 0.6338262, 0.39817926, 0.47228742, 0.5066282, 55.29412, -0.035873707, 0.8645833, 0.6200522, 0.42252848, 0.29319575, 0.2067014, 0.14772251, -0.3895979, -0.38130924, 16, 
14, TermFrequencyWeight, 0.0, 1, 0, CosineDistance, 5, 2, 0.47474748, 0.43418014, 0.4535585, 0.5989058, 0.5171084, 0.50539404, 0.6246124, 54.117645, -0.042407457, 0.78125, 0.6990193, 0.50262636, 0.37138224, 0.28158274, 0.2187057, -0.38784102, -0.39872643, 11, 
14, TermFrequencyWeight, 0.0, 1, 0, CosineDistance, 10, 1, 0.502551, 0.45496535, 0.47757575, 0.6109693, 0.51399714, 0.5721993, 0.57805437, 61.176468, -0.008946343, 0.8229167, 0.615724, 0.4124969, 0.27907428, 0.19058801, 0.13133182, -0.40699092, -0.40546545, 17, 
14, TermFrequencyWeight, 0.0, 1, 0, CosineDistance, 10, 2, 0.49861497, 0.4157044, 0.4534005, 0.6285779, 0.40223822, 0.5683035, 0.5515051, 55.29412, -0.011709624, 0.8333333, 0.61859435, 0.41679528, 0.28386828, 0.19530891, 0.13566378, -0.42451036, -0.39931265, 17, 
14, TermFrequencyWeight, 0.0, 1, 0, CosineDistance, 15, 1, 0.40332907, 0.7274827, 0.5189457, 0.490824, 0.44240513, 0.72016716, 0.47201207, 60.000004, -0.006573968, 0.8125, 0.5166158, 0.34273914, 0.22973904, 0.15581179, 0.10707374, -0.38311112, -0.48548377, 25, 
14, TermFrequencyWeight, 0.0, 1, 0, CosineDistance, 15, 2, 0.3545966, 0.4364896, 0.39130434, 0.45419025, 0.30895343, 0.47217864, 0.40256, 47.058823, -0.030507693, 0.8854167, 0.5170856, 0.3442134, 0.23200442, 0.15847762, 0.109794475, -0.3570993, -0.47116017, 30, 
14, TermFrequencyWeight, 0.0, 1, 0, CosineDistance, 20, 1, 0.49301398, 0.5704388, 0.52890795, 0.63306737, 0.32081968, 0.6008648, 0.41786346, 57.64706, 1.370671E-4, 0.90625, 0.48745206, 0.33694962, 0.23606165, 0.16769512, 0.12083595, -0.42444977, -0.5222759, 35, 
14, TermFrequencyWeight, 0.0, 1, 0, CosineDistance, 20, 2, 0.3616352, 0.5311778, 0.43030867, 0.46750537, 0.42345053, 0.5319907, 0.5067159, 52.941177, -0.0063619255, 0.8020833, 0.538137, 0.37927526, 0.27656648, 0.20961331, 0.16557312, -0.40529397, -0.5053445, 40, 
14, TermFrequencyWeight, 0.0, 1, 0, CosineDistance, 25, 1, 0.4559859, 0.5981524, 0.5174825, 0.5801061, 0.47682187, 0.5793577, 0.52894455, 55.29412, -0.0016249939, 0.8645833, 0.5166663, 0.34218168, 0.2280656, 0.15286827, 0.102983944, -0.4112491, -0.47969404, 43, 
14, TermFrequencyWeight, 0.0, 1, 0, CosineDistance, 25, 2, 0.41385767, 0.5103926, 0.45708376, 0.52621734, 0.4373431, 0.5753234, 0.5410099, 57.64706, -0.009976609, 0.7708333, 0.5566343, 0.36525708, 0.242002, 0.16178338, 0.109062746, -0.38757798, -0.4329672, 43, 
14, TermFrequencyWeight, 0.0, 1, 0, CosineDistance, 30, 1, 0.4774436, 0.5866051, 0.5264249, 0.60166085, 0.5067189, 0.52833736, 0.56453556, 56.470585, -5.0552475E-4, 0.8229167, 0.5696078, 0.3822591, 0.25881308, 0.1766347, 0.12141578, -0.4248752, -0.45516637, 49, 
14, TermFrequencyWeight, 0.0, 1, 0, CosineDistance, 30, 2, 0.47727272, 0.48498845, 0.48109964, 0.5984852, 0.45228526, 0.5136885, 0.5322229, 54.117645, -0.015501088, 0.84375, 0.58957046, 0.41711658, 0.30478498, 0.23081705, 0.1815655, -0.42058688, -0.4645856, 49, 
14, TermFrequencyWeight, 0.0, 1, 0, CosineDistance, 35, 1, 0.47843942, 0.53810626, 0.50652176, 0.623717, 0.39888793, 0.4848784, 0.5089302, 55.29412, -0.005422466, 0.78125, 0.611167, 0.4061663, 0.27239487, 0.18424852, 0.12562902, -0.43124655, -0.40706527, 56, 
14, TermFrequencyWeight, 0.0, 1, 0, CosineDistance, 35, 2, 0.4099783, 0.4364896, 0.42281878, 0.50723046, 0.4622346, 0.5279816, 0.58878666, 56.470585, -0.010324278, 0.7604167, 0.62171894, 0.42046356, 0.2868824, 0.19726954, 0.13658255, -0.4037808, -0.41333747, 46, 
14, TermFrequencyWeight, 0.0, 1, 0, CosineDistance, 40, 1, 0.5042017, 0.55427253, 0.5280528, 0.63795537, 0.5023081, 0.57621807, 0.5746335, 61.176468, -0.0045468356, 0.84375, 0.60763067, 0.4012098, 0.26719525, 0.17940545, 0.12140087, -0.4279588, -0.4001677, 66, 
14, TermFrequencyWeight, 0.0, 1, 0, CosineDistance, 40, 2, 0.47537473, 0.5127021, 0.49333337, 0.5899359, 0.40098903, 0.5419033, 0.4879594, 51.7647, -0.016127782, 0.7916667, 0.6339272, 0.44551048, 0.32349417, 0.24346527, 0.19029967, -0.41368467, -0.42825708, 52, 
14, TermFrequencyWeight, 0.0, 1, 0, CosineDistance, 45, 1, 0.5267666, 0.5681293, 0.5466667, 0.6423984, 0.44157392, 0.618735, 0.5523466, 62.352943, -0.01044815, 0.7291667, 0.64667696, 0.42364022, 0.28086764, 0.18827069, 0.12748212, -0.4334619, -0.35175994, 75, 
